ObjectId,lat,long,offence,location,year,month,date,dayofweek,MCI,Arrest
1677,43.72375357,-79.61688986,Assault Bodily Harm,"Apartment (Rooming House, Condo)",2015,December,2015/12/05 05:00:00+00,Saturday  ,Assault,1
1678,43.73751593,-79.59545908,Assault,Schools During Supervised Activity,2015,December,2015/12/07 05:00:00+00,Monday    ,Assault,1
1679,43.68794902,-79.58678411,Robbery - Other,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,December,2015/12/09 05:00:00+00,Wednesday ,Robbery,1
1680,43.68676433,-79.60147228,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,December,2015/12/02 05:00:00+00,Wednesday ,Theft Over,1
1681,43.74398475,-79.59988539,Assault,"Apartment (Rooming House, Condo)",2015,December,2015/12/12 05:00:00+00,Saturday  ,Assault,1
1682,43.73121743,-79.58976434,Assault With Weapon,"Apartment (Rooming House, Condo)",2015,December,2015/12/13 05:00:00+00,Sunday    ,Assault,1
1683,43.73121743,-79.58976434,Assault,"Apartment (Rooming House, Condo)",2015,December,2015/12/13 05:00:00+00,Sunday    ,Assault,1
1684,43.68951723,-79.58726582,Assault,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2015,December,2015/12/13 05:00:00+00,Sunday    ,Assault,1
1685,43.7242563,-79.62073789,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2015,December,2015/12/14 05:00:00+00,Monday    ,Robbery,1
1686,43.72233156,-79.58871343,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,December,2015/12/14 05:00:00+00,Monday    ,Break and Enter,1
1687,43.72994248,-79.58942448,Robbery - Home Invasion,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,December,2015/12/16 05:00:00+00,Wednesday ,Robbery,1
1688,43.72871884,-79.62019743,Assault,Schools During Un-Supervised Activity,2015,November,2015/11/30 05:00:00+00,Monday    ,Assault,1
1689,43.69094978,-79.60430249,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,December,2015/12/16 05:00:00+00,Wednesday ,Break and Enter,1
1690,43.73091013,-79.59941174,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2015,December,2015/12/12 05:00:00+00,Saturday  ,Assault,1
1691,43.72529421,-79.58062658,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,December,2015/12/20 05:00:00+00,Sunday    ,Assault,1
1692,43.71892216,-79.57583838,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2015,December,2015/12/19 05:00:00+00,Saturday  ,Break and Enter,1
1693,43.75303822,-79.61948978,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2015,December,2015/12/19 05:00:00+00,Saturday  ,Theft Over,1
1694,43.72233156,-79.58871343,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,December,2015/12/22 05:00:00+00,Tuesday   ,Assault,1
1695,43.72233156,-79.58871343,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,December,2015/12/22 05:00:00+00,Tuesday   ,Assault,1
1696,43.72233156,-79.58871343,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,December,2015/12/22 05:00:00+00,Tuesday   ,Assault,1
1697,43.74364194,-79.60387564,Assault With Weapon,Bar / Restaurant,2015,December,2015/12/22 05:00:00+00,Tuesday   ,Assault,1
1698,43.74364194,-79.60387564,Assault Bodily Harm,Bar / Restaurant,2015,December,2015/12/22 05:00:00+00,Tuesday   ,Assault,1
1699,43.73212114,-79.61149814,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2015,December,2015/12/05 05:00:00+00,Saturday  ,Assault,1
1700,43.72388969,-79.61580992,Assault With Weapon,"Apartment (Rooming House, Condo)",2015,December,2015/12/25 05:00:00+00,Friday    ,Assault,1
1701,43.71915789,-79.60342029,Assault,"Apartment (Rooming House, Condo)",2016,September,2016/09/05 04:00:00+00,Monday    ,Assault,1
1702,43.73168881,-79.61177392,Assault,"Apartment (Rooming House, Condo)",2014,November,2014/11/30 05:00:00+00,Sunday    ,Assault,1
1703,43.70906126,-79.58721817,Theft Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,August,2016/08/27 04:00:00+00,Saturday  ,Theft Over,1
1704,43.73463396,-79.60096203,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,September,2016/09/09 04:00:00+00,Friday    ,Assault,1
1705,43.75303822,-79.61948978,Theft Over,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/09 04:00:00+00,Friday    ,Theft Over,1
1706,43.73106697,-79.59498605,Assault,Schools During Supervised Activity,2016,September,2016/09/09 04:00:00+00,Friday    ,Assault,1
1707,43.73183406,-79.60070124,B&E,Bar / Restaurant,2016,September,2016/09/10 04:00:00+00,Saturday  ,Break and Enter,1
1708,43.73784283,-79.61073391,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/11 04:00:00+00,Sunday    ,Assault,1
1709,43.70906126,-79.58721817,B&E,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",2016,September,2016/09/10 04:00:00+00,Saturday  ,Break and Enter,1
1710,43.73321094,-79.59718701,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,September,2016/09/12 04:00:00+00,Monday    ,Robbery,1
1711,43.69522539,-79.57254259,Robbery - Purse Snatch,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/12 04:00:00+00,Monday    ,Robbery,1
1712,43.7293464,-79.59328309,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2016,September,2016/09/12 04:00:00+00,Monday    ,Assault,1
1713,43.70915397,-79.56547625,Aggravated Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/13 04:00:00+00,Tuesday   ,Assault,1
1714,43.70915397,-79.56547625,Assault - Resist/ Prevent Seiz,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/13 04:00:00+00,Tuesday   ,Assault,1
1715,43.72170269,-79.57147176,Assault,Schools During Supervised Activity,2016,September,2016/09/12 04:00:00+00,Monday    ,Assault,1
1716,43.72170269,-79.57147176,Assault,Schools During Supervised Activity,2016,September,2016/09/08 04:00:00+00,Thursday  ,Assault,1
1717,43.73471415,-79.59786189,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2016,August,2016/08/17 04:00:00+00,Wednesday ,Assault,1
1718,43.73091013,-79.59941174,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2016,September,2016/09/16 04:00:00+00,Friday    ,Assault,1
1719,43.71332026,-79.55965099,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,September,2016/09/16 04:00:00+00,Friday    ,Assault,1
1720,43.72892868,-79.60569089,Assault With Weapon,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,September,2016/09/16 04:00:00+00,Friday    ,Assault,1
1721,43.72395264,-79.60197285,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2016,September,2016/09/16 04:00:00+00,Friday    ,Assault,1
1722,43.75230198,-79.59926221,Robbery - Business,Convenience Stores,2016,September,2016/09/16 04:00:00+00,Friday    ,Robbery,1
1723,43.72409104,-79.58153457,B&E,Schools During Un-Supervised Activity,2016,September,2016/09/17 04:00:00+00,Saturday  ,Break and Enter,1
1724,43.72396506,-79.57338673,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2016,September,2016/09/18 04:00:00+00,Sunday    ,Assault,1
1725,43.71844401,-79.60169835,Theft Over,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/20 04:00:00+00,Tuesday   ,Theft Over,1
1726,43.72787024,-79.59451745,Assault,Retirement Home,2016,September,2016/09/18 04:00:00+00,Sunday    ,Assault,1
1727,43.71384637,-79.58107841,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,September,2016/09/21 04:00:00+00,Wednesday ,Assault,1
1728,43.70602991,-79.60417825,Robbery - Other,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/22 04:00:00+00,Thursday  ,Robbery,1
1729,43.72892868,-79.60569089,Assault,Schools During Supervised Activity,2016,September,2016/09/23 04:00:00+00,Friday    ,Assault,1
1730,43.7225891,-79.58719932,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,September,2016/09/22 04:00:00+00,Thursday  ,Assault,1
1731,43.73609447,-79.59676065,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,September,2016/09/22 04:00:00+00,Thursday  ,Assault,1
1732,43.71384637,-79.58107841,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/22 04:00:00+00,Thursday  ,Assault,1
1733,43.74031273,-79.59830098,B&E,"Private Property Structure (Pool, Shed, Detached Garage)",2016,September,2016/09/21 04:00:00+00,Wednesday ,Break and Enter,1
1734,43.73236392,-79.61821394,Assault,Retirement Home,2016,September,2016/09/26 04:00:00+00,Monday    ,Assault,1
1735,43.73091013,-79.59941174,Assault Peace Officer,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,September,2016/09/26 04:00:00+00,Monday    ,Assault,1
1736,43.71844401,-79.60169835,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/26 04:00:00+00,Monday    ,Assault,1
1737,43.70754727,-79.57820583,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/27 04:00:00+00,Tuesday   ,Assault,1
1738,43.74591258,-79.62194106,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/28 04:00:00+00,Wednesday ,Break and Enter,1
1739,43.75230198,-79.59926221,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/28 04:00:00+00,Wednesday ,Break and Enter,1
1740,43.7492806,-79.63520172,Theft Over,"Open Areas (Lakes, Parks, Rivers)",2016,September,2016/09/28 04:00:00+00,Wednesday ,Theft Over,1
1741,43.74720714,-79.60110555,Assault,"Apartment (Rooming House, Condo)",2016,September,2016/09/29 04:00:00+00,Thursday  ,Assault,1
1742,43.73862066,-79.60753707,B&E,"Religious Facilities (Synagogue, Church, Convent, Mosque)",2016,September,2016/09/28 04:00:00+00,Wednesday ,Break and Enter,1
1743,43.74431226,-79.60768737,B&E,"Gas Station (Self, Full, Attached Convenience)",2016,September,2016/09/30 04:00:00+00,Friday    ,Break and Enter,1
1744,43.74549552,-79.61423941,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/30 04:00:00+00,Friday    ,Break and Enter,1
1745,43.73830142,-79.59932051,Robbery - Mugging,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,September,2016/09/30 04:00:00+00,Friday    ,Robbery,1
1746,43.73862066,-79.60753707,B&E,"Religious Facilities (Synagogue, Church, Convent, Mosque)",2016,October,2016/10/01 04:00:00+00,Saturday  ,Break and Enter,1
1747,43.73862066,-79.60753707,B&E,"Religious Facilities (Synagogue, Church, Convent, Mosque)",2016,October,2016/10/02 04:00:00+00,Sunday    ,Break and Enter,1
1748,43.73091013,-79.59941174,B&E,"Construction Site (Warehouse, Trailer, Shed)",2016,October,2016/10/01 04:00:00+00,Saturday  ,Break and Enter,1
1749,43.73862066,-79.60753707,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,September,2016/09/29 04:00:00+00,Thursday  ,Break and Enter,1
1750,43.74364194,-79.60387564,B&E W'Intent,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/04 04:00:00+00,Tuesday   ,Break and Enter,1
1751,43.71940805,-79.57035905,B&E W'Intent,Bar / Restaurant,2016,October,2016/10/04 04:00:00+00,Tuesday   ,Break and Enter,1
1752,43.74515904,-79.59690554,Assault,"Apartment (Rooming House, Condo)",2016,October,2016/10/04 04:00:00+00,Tuesday   ,Assault,1
1753,43.73862066,-79.60753707,B&E W'Intent,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2016,October,2016/10/05 04:00:00+00,Wednesday ,Break and Enter,1
1754,43.70092446,-79.56153504,B&E W'Intent,Bar / Restaurant,2016,October,2016/10/05 04:00:00+00,Wednesday ,Break and Enter,1
1755,43.70440254,-79.56324272,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/04 04:00:00+00,Tuesday   ,Break and Enter,1
1756,43.73091013,-79.59941174,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2016,October,2016/10/06 04:00:00+00,Thursday  ,Assault,1
1757,43.74335617,-79.62064281,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,October,2016/10/06 04:00:00+00,Thursday  ,Assault,1
1758,43.73236392,-79.61821394,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2016,October,2016/10/07 04:00:00+00,Friday    ,Assault,1
1759,43.74803693,-79.62873211,B&E,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2016,October,2016/10/11 04:00:00+00,Tuesday   ,Break and Enter,1
1760,43.70194945,-79.57559385,B&E W'Intent,"Private Property Structure (Pool, Shed, Detached Garage)",2016,October,2016/10/07 04:00:00+00,Friday    ,Break and Enter,1
1761,43.72892868,-79.60569089,Robbery - Other,Schools During Supervised Activity,2016,October,2016/10/11 04:00:00+00,Tuesday   ,Robbery,1
1762,43.73751593,-79.59545908,Assault,Schools During Supervised Activity,2016,September,2016/09/06 04:00:00+00,Tuesday   ,Assault,1
1763,43.73166845,-79.57635547,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2016,September,2016/09/26 04:00:00+00,Monday    ,Assault,1
1764,43.70092446,-79.56153504,B&E,"Construction Site (Warehouse, Trailer, Shed)",2016,October,2016/10/11 04:00:00+00,Tuesday   ,Break and Enter,1
1765,43.68664402,-79.57099944,Theft Over,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/07 04:00:00+00,Friday    ,Theft Over,1
1766,43.74364194,-79.60387564,Assault,Bar / Restaurant,2016,October,2016/10/15 04:00:00+00,Saturday  ,Assault,1
1767,43.68951723,-79.58726582,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,October,2016/10/15 04:00:00+00,Saturday  ,Theft Over,1
1768,43.73219045,-79.61423505,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,October,2016/10/10 04:00:00+00,Monday    ,Assault,1
1769,43.71154887,-79.57133239,B&E,Schools During Un-Supervised Activity,2016,October,2016/10/20 04:00:00+00,Thursday  ,Break and Enter,1
1770,43.70262513,-79.58836162,Theft Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,October,2016/10/20 04:00:00+00,Thursday  ,Theft Over,1
1771,43.71154887,-79.57133239,B&E W'Intent,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/19 04:00:00+00,Wednesday ,Break and Enter,1
1772,43.7501869,-79.60016615,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,September,2014/09/27 04:00:00+00,Saturday  ,Assault,1
1773,43.73200392,-79.59987603,Assault,"Apartment (Rooming House, Condo)",2016,October,2016/10/22 04:00:00+00,Saturday  ,Assault,1
1774,43.71154887,-79.57133239,B&E W'Intent,"Religious Facilities (Synagogue, Church, Convent, Mosque)",2016,October,2016/10/21 04:00:00+00,Friday    ,Break and Enter,1
1775,43.71557013,-79.56849305,B&E W'Intent,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/22 04:00:00+00,Saturday  ,Break and Enter,1
1776,43.72892868,-79.60569089,Robbery - Mugging,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,October,2016/10/23 04:00:00+00,Sunday    ,Robbery,1
1777,43.72892868,-79.60569089,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2016,October,2016/10/24 04:00:00+00,Monday    ,Assault,1
1778,43.68482069,-79.58378351,B&E W'Intent,Bar / Restaurant,2016,October,2016/10/26 04:00:00+00,Wednesday ,Break and Enter,1
1779,43.73677452,-79.59166379,Assault,Schools During Supervised Activity,2016,October,2016/10/24 04:00:00+00,Monday    ,Assault,1
1780,43.74743872,-79.63489625,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/26 04:00:00+00,Wednesday ,Assault,1
1781,43.71415282,-79.56784186,Assault,Convenience Stores,2016,October,2016/10/28 04:00:00+00,Friday    ,Assault,1
1782,43.71415282,-79.56784186,Assault,Convenience Stores,2016,October,2016/10/28 04:00:00+00,Friday    ,Assault,1
1783,43.71700991,-79.56921217,Theft From Motor Vehicle Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,October,2016/10/27 04:00:00+00,Thursday  ,Theft Over,1
1784,43.71844401,-79.60169835,Theft Over,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,October,2016/10/27 04:00:00+00,Thursday  ,Theft Over,1
1785,43.71803776,-79.59062484,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/28 04:00:00+00,Friday    ,Break and Enter,1
1786,43.69021298,-79.57702746,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,October,2016/10/30 04:00:00+00,Sunday    ,Assault,1
1787,43.69021298,-79.57702746,Assault,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2016,October,2016/10/29 04:00:00+00,Saturday  ,Assault,1
1788,43.73251282,-79.60003565,Robbery - Other,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,October,2016/10/31 04:00:00+00,Monday    ,Robbery,1
1789,43.71526756,-79.57177694,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/29 04:00:00+00,Saturday  ,Break and Enter,1
1790,43.7227334,-79.57460233,Unlawfully In Dwelling-House,"Single Home, House (Attach Garage, Cottage, Mobile)",2016,October,2016/10/31 04:00:00+00,Monday    ,Break and Enter,1
1791,43.68951723,-79.58726582,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2016,November,2016/11/01 04:00:00+00,Tuesday   ,Assault,1
1792,43.71384637,-79.58107841,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,October,2016/10/28 04:00:00+00,Friday    ,Break and Enter,1
1793,43.74389954,-79.61469087,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2016,November,2016/11/02 04:00:00+00,Wednesday ,Break and Enter,1
1794,43.72892868,-79.60569089,Assault,Schools During Supervised Activity,2016,November,2016/11/03 04:00:00+00,Thursday  ,Assault,1
1795,43.73601858,-79.59491671,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,November,2016/11/04 04:00:00+00,Friday    ,Assault,1
1796,43.73601858,-79.59491671,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2016,November,2016/11/04 04:00:00+00,Friday    ,Assault,1
1797,43.73277619,-79.59491644,B&E W'Intent,"Apartment (Rooming House, Condo)",2016,November,2016/11/05 04:00:00+00,Saturday  ,Break and Enter,1
1798,43.71944083,-79.58459432,Assault,"Apartment (Rooming House, Condo)",2016,November,2016/11/04 04:00:00+00,Friday    ,Assault,1
1799,43.75600029,-79.60162223,Assault,Ttc Bus,2016,November,2016/11/06 04:00:00+00,Sunday    ,Assault,1
1800,43.72388969,-79.61580992,Assault,"Apartment (Rooming House, Condo)",2016,November,2016/11/07 05:00:00+00,Monday    ,Assault,1
1801,43.73463396,-79.60096203,B&E W'Intent,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2017,May,2017/05/08 04:00:00+00,Monday    ,Break and Enter,1
1802,43.72217934,-79.58497206,Assault,Ttc Bus,2017,May,2017/05/08 04:00:00+00,Monday    ,Assault,1
1803,43.69019534,-79.57015643,Theft Over,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2017,May,2017/05/09 04:00:00+00,Tuesday   ,Theft Over,1
1804,43.73892879,-79.59338342,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,May,2017/05/07 04:00:00+00,Sunday    ,Assault,1
