X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location,primary_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,year,month,time,occurrencedayofyear,dayofweek,occurrencehour,MCI,Hood_ID,Neighbourhood,Long,Lat,ObjectId,Zone,Season,Arrest
-8858474.176,5417626.417,55315,GO-20152009752,D23,2015/11/23 05:00:00+00,2015/11/23 05:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2015,November,23,327,Monday    ,13,2015,November,23,327,Monday    ,9,Assault,1,West Humber-Clairville,-79.57702746,43.69021298,1664,West,Winter,1
-8861039.345,5426109.997,55329,GO-20152011376,D23,2015/11/23 05:00:00+00,2015/11/23 05:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,100,Robbery With Weapon,2015,November,23,327,Monday    ,17,2015,November,23,327,Monday    ,17,Robbery,1,West Humber-Clairville,-79.60007077,43.74529347,1665,West,Winter,1
-8863059.034,5424117.868,55426,GO-20152016249,D23,2015/11/24 05:00:00+00,2015/11/24 05:00:00+00,Retirement Home,Other,1430,100,Assault,2015,November,24,328,Tuesday   ,13,2015,November,24,328,Tuesday   ,13,Assault,1,West Humber-Clairville,-79.61821394,43.73236392,1666,West,Winter,1
-8857840.203,5420911.678,55440,GO-20152019664,D23,2015/11/25 05:00:00+00,2015/11/25 05:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2015,November,25,329,Wednesday ,2,2015,November,25,329,Wednesday ,2,Break and Enter,1,West Humber-Clairville,-79.57133239,43.71154887,1667,West,Winter,1
-8856749.567,5419275.605,55636,GO-20152027904,D23,2015/11/25 05:00:00+00,2015/11/26 05:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,2015,November,26,330,Thursday  ,11,2015,November,25,329,Wednesday ,19,Theft Over,1,West Humber-Clairville,-79.56153504,43.70092446,1668,West,Winter,1
-8859815.927,5419539.113,55905,GO-20152057640,D23,2015/12/01 05:00:00+00,2015/12/01 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,110,Assault Bodily Harm,2015,December,1,335,Tuesday   ,9,2015,December,1,335,Tuesday   ,9,Assault,1,West Humber-Clairville,-79.58908062,43.70263577,1669,West,Winter,1
-8857964.826,5421754.513,56006,GO-20152064440,D23,2015/12/02 05:00:00+00,2015/12/02 05:00:00+00,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,2120,220,B&E W'Intent,2015,December,2,336,Wednesday ,10,2015,December,2,336,Wednesday ,3,Break and Enter,1,West Humber-Clairville,-79.57245189,43.71702138,1670,West,Winter,1
-8858821.585,5418906.691,56046,GO-20152066594,D23,2015/11/17 05:00:00+00,2015/12/02 05:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,2015,December,2,336,Wednesday ,16,2015,November,17,321,Tuesday   ,15,Theft Over,1,West Humber-Clairville,-79.58014829,43.69852853,1671,West,Winter,1
-8863059.034,5424117.868,56068,GO-20152071498,D23,2015/12/03 05:00:00+00,2015/12/03 05:00:00+00,Retirement Home,Other,1430,100,Assault,2015,December,3,337,Thursday  ,12,2015,December,3,337,Thursday  ,11,Assault,1,West Humber-Clairville,-79.61821394,43.73236392,1672,West,Winter,1
-8858474.176,5417626.417,56073,GO-20152066861,D23,2015/11/29 05:00:00+00,2015/12/02 05:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2015,December,2,336,Wednesday ,16,2015,November,29,333,Sunday    ,0,Theft Over,1,West Humber-Clairville,-79.57702746,43.69021298,1673,West,Winter,1
-8857950.937,5422743.067,56149,GO-20152078145,D23,2015/12/04 05:00:00+00,2015/12/04 05:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1420,100,Assault With Weapon,2015,December,4,338,Friday    ,13,2015,December,4,338,Friday    ,11,Assault,1,West Humber-Clairville,-79.57232713,43.7234394,1674,West,Winter,1
-8860480.657,5424457.351,56160,GO-20152079437,D23,2014/07/05 04:00:00+00,2015/12/04 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2015,December,4,338,Friday    ,16,2014,July,5,186,Saturday  ,8,Assault,1,West Humber-Clairville,-79.59505199,43.73456747,1675,West,Winter,1
-8859921.978,5418531.529,56161,GO-20152078182,D23,2015/12/04 05:00:00+00,2015/12/04 05:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1430,100,Assault,2015,December,4,338,Friday    ,13,2015,December,4,338,Friday    ,10,Assault,1,West Humber-Clairville,-79.59003329,43.69609192,1676,West,Winter,1
-8862911.638,5422791.461,56216,GO-20152082649,D23,2015/12/05 05:00:00+00,2015/12/05 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,110,Assault Bodily Harm,2015,December,5,339,Saturday  ,3,2015,December,5,339,Saturday  ,3,Assault,1,West Humber-Clairville,-79.61688986,43.72375357,1677,West,Winter,1
-8860525.974,5424911.616,56418,GO-20152097280,D23,2015/12/07 05:00:00+00,2015/12/07 05:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2015,December,7,341,Monday    ,16,2015,December,7,341,Monday    ,16,Assault,1,West Humber-Clairville,-79.59545908,43.73751593,1678,West,Winter,1
-8859560.281,5417277.886,56548,GO-20152106900,D23,2015/12/09 05:00:00+00,2015/12/09 05:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1610,220,Robbery - Other,2015,December,9,343,Wednesday ,6,2015,December,9,343,Wednesday ,4,Robbery,1,West Humber-Clairville,-79.58678411,43.68794902,1679,West,Winter,1
-8861195.361,5417095.511,56637,GO-20152111123,D23,2015/12/02 05:00:00+00,2015/12/10 05:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2015,December,10,344,Thursday  ,8,2015,December,2,336,Wednesday ,0,Theft Over,1,West Humber-Clairville,-79.60147228,43.68676433,1680,West,Winter,1
-8861018.709,5425908.335,56832,GO-20152127989,D23,2015/12/12 05:00:00+00,2015/12/12 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2015,December,12,346,Saturday  ,8,2015,December,12,346,Saturday  ,8,Assault,1,West Humber-Clairville,-79.59988539,43.74398475,1681,West,Winter,1
-8859892.039,5423941.242,56924,GO-20152135081,D23,2015/12/13 05:00:00+00,2015/12/13 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2015,December,13,347,Sunday    ,12,2015,December,13,347,Sunday    ,12,Assault,1,West Humber-Clairville,-79.58976434,43.73121743,1682,West,Winter,1
-8859892.039,5423941.242,56925,GO-20152135081,D23,2015/12/13 05:00:00+00,2015/12/13 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2015,December,13,347,Sunday    ,12,2015,December,13,347,Sunday    ,12,Assault,1,West Humber-Clairville,-79.58976434,43.73121743,1683,West,Winter,1
-8859613.905,5417519.307,56968,GO-20152137790,D23,2015/12/13 05:00:00+00,2015/12/13 05:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1430,100,Assault,2015,December,13,347,Sunday    ,21,2015,December,13,347,Sunday    ,21,Assault,1,West Humber-Clairville,-79.58726582,43.68951723,1684,West,Winter,1
-8863339.998,5422868.9,57040,GO-20152144411,D23,2015/12/14 05:00:00+00,2015/12/14 05:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2015,December,14,348,Monday    ,21,2015,December,14,348,Monday    ,20,Robbery,1,West Humber-Clairville,-79.62073789,43.7242563,1685,West,Winter,1
-8859775.052,5422572.421,57101,GO-20152149140,D23,2015/12/14 05:00:00+00,2015/12/15 05:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2015,December,15,349,Tuesday   ,15,2015,December,14,348,Monday    ,13,Break and Enter,1,West Humber-Clairville,-79.58871343,43.72233156,1686,West,Winter,1
-8859854.206,5423744.83,57142,GO-20152153242,D23,2015/12/16 05:00:00+00,2015/12/16 05:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1610,130,Robbery - Home Invasion,2015,December,16,350,Wednesday ,8,2015,December,16,350,Wednesday ,3,Robbery,1,West Humber-Clairville,-79.58942448,43.72994248,1687,North,Winter,1
-8863279.835,5423556.327,57188,GO-20152157913,D23,2015/11/30 05:00:00+00,2015/12/16 05:00:00+00,Schools During Un-Supervised Activity,Educational,1430,100,Assault,2015,December,16,350,Wednesday ,22,2015,November,30,334,Monday    ,15,Assault,1,West Humber-Clairville,-79.62019743,43.72871884,1688,North,Winter,1
-8861510.418,5417739.849,57252,GO-20152157169,D23,2015/12/16 05:00:00+00,2015/12/16 05:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2015,December,16,350,Wednesday ,19,2015,December,16,350,Wednesday ,19,Break and Enter,1,West Humber-Clairville,-79.60430249,43.69094978,1689,North,Winter,1
-8860965.982,5423893.901,57355,GO-20152166484,D23,2015/12/12 05:00:00+00,2015/12/18 05:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,2015,December,18,352,Friday    ,9,2015,December,12,346,Saturday  ,2,Assault,1,West Humber-Clairville,-79.59941174,43.73091013,1690,North,Winter,1
-8858874.828,5423028.779,57499,GO-20152176930,D23,2015/12/20 05:00:00+00,2015/12/20 05:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,December,20,354,Sunday    ,0,2015,December,20,354,Sunday    ,0,Assault,1,West Humber-Clairville,-79.58062658,43.72529421,1691,North,Monsoon,1
-8858341.808,5422047.275,57533,GO-20152179788,D23,2015/12/19 05:00:00+00,2015/12/20 05:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2015,December,20,354,Sunday    ,14,2015,December,19,353,Saturday  ,16,Break and Enter,1,West Humber-Clairville,-79.57583838,43.71892216,1692,North,Monsoon,1
-8863201.06,5427303.481,57583,GO-20152182951,D23,2015/12/19 05:00:00+00,2015/12/21 05:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2015,December,21,355,Monday    ,6,2015,December,19,353,Saturday  ,17,Theft Over,1,West Humber-Clairville,-79.61948978,43.75303822,1693,North,Monsoon,1
-8859775.052,5422572.421,57657,GO-20152190891,D23,2015/12/22 05:00:00+00,2015/12/22 05:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,December,22,356,Tuesday   ,13,2015,December,22,356,Tuesday   ,13,Assault,1,West Humber-Clairville,-79.58871343,43.72233156,1694,North,Monsoon,1
-8859775.052,5422572.421,57658,GO-20152190891,D23,2015/12/22 05:00:00+00,2015/12/22 05:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,December,22,356,Tuesday   ,13,2015,December,22,356,Tuesday   ,13,Assault,1,West Humber-Clairville,-79.58871343,43.72233156,1695,North,Monsoon,1
-8859775.052,5422572.421,57659,GO-20152190891,D23,2015/12/22 05:00:00+00,2015/12/22 05:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,December,22,356,Tuesday   ,13,2015,December,22,356,Tuesday   ,13,Assault,1,West Humber-Clairville,-79.58871343,43.72233156,1696,North,Monsoon,1
-8861462.901,5425855.512,57750,GO-20152196504,D23,2015/12/22 05:00:00+00,2015/12/23 05:00:00+00,Bar / Restaurant,Commercial,1420,100,Assault With Weapon,2015,December,23,357,Wednesday ,12,2015,December,22,356,Tuesday   ,11,Assault,1,West Humber-Clairville,-79.60387564,43.74364194,1697,North,Monsoon,1
-8861462.901,5425855.512,57751,GO-20152196504,D23,2015/12/22 05:00:00+00,2015/12/23 05:00:00+00,Bar / Restaurant,Commercial,1420,110,Assault Bodily Harm,2015,December,23,357,Wednesday ,12,2015,December,22,356,Tuesday   ,11,Assault,1,West Humber-Clairville,-79.60387564,43.74364194,1698,North,Monsoon,1
-8862311.434,5424080.465,57794,GO-20152198961,D23,2015/12/05 05:00:00+00,2015/12/23 05:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,December,23,357,Wednesday ,20,2015,December,5,339,Saturday  ,22,Assault,1,West Humber-Clairville,-79.61149814,43.73212114,1699,North,Monsoon,1
-8862791.419,5422812.428,57912,GO-20152208375,D23,2015/12/25 05:00:00+00,2015/12/25 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1420,100,Assault With Weapon,2015,December,25,359,Friday    ,21,2015,December,25,359,Friday    ,21,Assault,1,West Humber-Clairville,-79.61580992,43.72388969,1700,North,Monsoon,1
-8861412.212,5422083.583,78866,GO-20161580390,D23,2016/09/05 04:00:00+00,2016/09/06 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2016,September,6,250,Tuesday   ,10,2016,September,5,249,Monday    ,16,Assault,1,West Humber-Clairville,-79.60342029,43.71915789,1701,North,Monsoon,1
-8862342.134,5424013.861,79038,GO-20161594647,D23,2014/11/30 05:00:00+00,2016/09/08 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2016,September,8,252,Thursday  ,14,2014,November,30,334,Sunday    ,0,Assault,1,West Humber-Clairville,-79.61177392,43.73168881,1702,North,Monsoon,1
-8859608.6,5420528.58,79068,GO-20161597726,D23,2016/08/27 04:00:00+00,2016/09/08 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,2016,September,8,252,Thursday  ,19,2016,August,27,240,Saturday  ,18,Theft Over,1,West Humber-Clairville,-79.58721817,43.70906126,1703,North,Monsoon,1
-8861138.56,5424467.594,79097,GO-20161601719,D23,2016/09/09 04:00:00+00,2016/09/09 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2016,September,9,253,Friday    ,12,2016,September,9,253,Friday    ,12,Assault,1,West Humber-Clairville,-79.60096203,43.73463396,1704,North,Monsoon,1
-8863201.06,5427303.481,79111,GO-20161602462,D23,2016/09/09 04:00:00+00,2016/09/09 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2016,September,9,253,Friday    ,14,2016,September,9,253,Friday    ,12,Theft Over,1,West Humber-Clairville,-79.61948978,43.75303822,1705,North,Monsoon,1
-8860473.317,5423918.063,79120,GO-20161603298,D23,2016/09/09 04:00:00+00,2016/09/09 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2016,September,9,253,Friday    ,16,2016,September,9,253,Friday    ,14,Assault,1,West Humber-Clairville,-79.59498605,43.73106697,1706,North,Monsoon,1
-8861109.529,5424036.238,79279,GO-20161614577,D23,2016/09/10 04:00:00+00,2016/09/11 04:00:00+00,Bar / Restaurant,Commercial,2120,200,B&E,2016,September,11,255,Sunday    ,11,2016,September,10,254,Saturday  ,23,Break and Enter,1,West Humber-Clairville,-79.60070124,43.73183406,1707,North,Monsoon,1
-8862226.361,5424961.982,79283,GO-20161614321,D23,2016/09/11 04:00:00+00,2016/09/11 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2016,September,11,255,Sunday    ,10,2016,September,11,255,Sunday    ,10,Assault,1,West Humber-Clairville,-79.61073391,43.73784283,1708,North,Monsoon,1
-8859608.6,5420528.58,79347,GO-20161621296,D23,2016/09/10 04:00:00+00,2016/09/12 04:00:00+00,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2120,200,B&E,2016,September,12,256,Monday    ,8,2016,September,10,254,Saturday  ,4,Break and Enter,1,West Humber-Clairville,-79.58721817,43.70906126,1709,North,Monsoon,1
-8860718.327,5424248.36,79388,GO-20161624791,D23,2016/09/12 04:00:00+00,2016/09/12 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2016,September,12,256,Monday    ,23,2016,September,12,256,Monday    ,23,Robbery,1,West Humber-Clairville,-79.59718701,43.73321094,1710,North,Monsoon,1
-8857974.922,5418398.114,79392,GO-20161623689,D23,2016/09/12 04:00:00+00,2016/09/12 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,150,Robbery - Purse Snatch,2016,September,12,256,Monday    ,19,2016,September,12,256,Monday    ,19,Robbery,1,West Humber-Clairville,-79.57254259,43.69522539,1711,North,Monsoon,1
-8860283.744,5423653.003,79395,GO-20161624885,D23,2016/09/12 04:00:00+00,2016/09/12 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1420,100,Assault With Weapon,2016,September,12,256,Monday    ,23,2016,September,12,256,Monday    ,23,Assault,1,West Humber-Clairville,-79.59328309,43.7293464,1712,North,Monsoon,1
-8857188.301,5420542.857,79420,GO-20161628172,D23,2016/09/13 04:00:00+00,2016/09/13 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1410,100,Aggravated Assault,2016,September,13,257,Tuesday   ,11,2016,September,13,257,Tuesday   ,11,Assault,1,West Humber-Clairville,-79.56547625,43.70915397,1713,North,Monsoon,1
-8857188.301,5420542.857,79421,GO-20161628172,D23,2016/09/13 04:00:00+00,2016/09/13 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1480,100,Assault - Resist/ Prevent Seiz,2016,September,13,257,Tuesday   ,11,2016,September,13,257,Tuesday   ,11,Assault,1,West Humber-Clairville,-79.56547625,43.70915397,1714,North,Monsoon,1
-8857855.718,5422475.555,79430,GO-20161622218,D23,2016/09/12 04:00:00+00,2016/09/13 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2016,September,13,257,Tuesday   ,15,2016,September,12,256,Monday    ,13,Assault,1,West Humber-Clairville,-79.57147176,43.72170269,1715,North,Monsoon,1
-8857855.718,5422475.555,79432,GO-20161620047,D23,2016/09/08 04:00:00+00,2016/09/10 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2016,September,10,254,Saturday  ,15,2016,September,8,252,Thursday  ,12,Assault,1,West Humber-Clairville,-79.57147176,43.72170269,1716,North,Monsoon,1
-8860793.454,5424479.949,79583,GO-20161641369,D23,2016/08/17 04:00:00+00,2016/09/03 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2016,September,3,247,Saturday  ,12,2016,August,17,230,Wednesday ,19,Assault,1,West Humber-Clairville,-79.59786189,43.73471415,1717,North,Monsoon,1
-8860965.982,5423893.901,79667,GO-20161647317,D23,2016/09/16 04:00:00+00,2016/09/16 04:00:00+00,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,1430,100,Assault,2016,September,16,260,Friday    ,10,2016,September,16,260,Friday    ,10,Assault,1,West Humber-Clairville,-79.59941174,43.73091013,1718,North,Monsoon,1
-8856539.836,5421184.486,79682,GO-20161648388,D23,2016/09/16 04:00:00+00,2016/09/16 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2016,September,16,260,Friday    ,14,2016,September,16,260,Friday    ,13,Assault,1,West Humber-Clairville,-79.55965099,43.71332026,1719,North,Monsoon,1
-8861664.974,5423588.653,79699,GO-20161650806,D23,2016/09/16 04:00:00+00,2016/09/16 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1420,100,Assault With Weapon,2016,September,16,260,Friday    ,20,2016,September,16,260,Friday    ,20,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,1720,North,Monsoon,1
-8861251.084,5422822.125,79723,GO-20161651510,D23,2016/09/16 04:00:00+00,2016/09/17 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2016,September,17,261,Saturday  ,1,2016,September,16,260,Friday    ,22,Assault,1,West Humber-Clairville,-79.60197285,43.72395264,1721,North,Monsoon,1
-8860949.337,5427190.018,79726,GO-20161651993,D23,2016/09/16 04:00:00+00,2016/09/17 04:00:00+00,Convenience Stores,Commercial,1610,210,Robbery - Business,2016,September,17,261,Saturday  ,1,2016,September,16,260,Friday    ,23,Robbery,1,West Humber-Clairville,-79.59926221,43.75230198,1722,North,Monsoon,1
-8858975.905,5422843.444,79830,GO-20161656542,D23,2016/09/17 04:00:00+00,2016/09/17 04:00:00+00,Schools During Un-Supervised Activity,Educational,2120,200,B&E,2016,September,17,261,Saturday  ,18,2016,September,17,261,Saturday  ,18,Break and Enter,1,West Humber-Clairville,-79.58153457,43.72409104,1723,North,Monsoon,1
-8858068.891,5422824.038,79897,GO-20161663546,D23,2016/09/18 04:00:00+00,2016/09/18 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2016,September,18,262,Sunday    ,22,2016,September,18,262,Sunday    ,22,Assault,1,West Humber-Clairville,-79.57338673,43.72396506,1724,North,Monsoon,1
-8861220.527,5421973.629,80019,GO-20161673025,D23,2016/09/20 04:00:00+00,2016/09/20 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,2016,September,20,264,Tuesday   ,9,2016,September,20,264,Tuesday   ,9,Theft Over,1,West Humber-Clairville,-79.60169835,43.71844401,1725,North,Monsoon,1
-8860421.152,5423425.602,80107,GO-20161678033,D23,2016/09/18 04:00:00+00,2016/09/21 04:00:00+00,Retirement Home,Other,1430,100,Assault,2016,September,21,265,Wednesday ,1,2016,September,18,262,Sunday    ,15,Assault,1,West Humber-Clairville,-79.59451745,43.72787024,1726,North,Monsoon,1
-8858925.125,5421265.512,80173,GO-20161684054,D23,2016/09/21 04:00:00+00,2016/09/21 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2016,September,21,265,Wednesday ,22,2016,September,21,265,Wednesday ,22,Assault,1,West Humber-Clairville,-79.58107841,43.71384637,1727,North,Monsoon,1
-8861496.588,5420061.767,80187,GO-20161684902,D23,2016/09/22 04:00:00+00,2016/09/22 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,220,Robbery - Other,2016,September,22,266,Thursday  ,3,2016,September,22,266,Thursday  ,3,Robbery,1,West Humber-Clairville,-79.60417825,43.70602991,1728,North,Monsoon,1
-8861664.974,5423588.653,80315,GO-20161694812,D23,2016/09/23 04:00:00+00,2016/09/23 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2016,September,23,267,Friday    ,15,2016,September,23,267,Friday    ,15,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,1729,North,Monsoon,1
-8859606.502,5422612.091,80318,GO-20161694910,D23,2016/09/22 04:00:00+00,2016/09/23 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2016,September,23,267,Friday    ,17,2016,September,22,266,Thursday  ,14,Assault,1,West Humber-Clairville,-79.58719932,43.7225891,1730,North,Monsoon,1
-8860670.864,5424692.61,80327,GO-20161695267,D23,2016/09/22 04:00:00+00,2016/09/23 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2016,September,23,267,Friday    ,19,2016,September,22,266,Thursday  ,14,Assault,1,West Humber-Clairville,-79.59676065,43.73609447,1731,North,Monsoon,1
-8858925.125,5421265.512,80344,GO-20161697363,D23,2016/09/22 04:00:00+00,2016/09/23 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2016,September,23,267,Friday    ,23,2016,September,22,266,Thursday  ,20,Assault,1,West Humber-Clairville,-79.58107841,43.71384637,1732,North,Monsoon,1
-8860842.333,5425342.535,80456,GO-20161706095,D23,2016/09/21 04:00:00+00,2016/09/25 04:00:00+00,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2120,200,B&E,2016,September,25,269,Sunday    ,12,2016,September,21,265,Wednesday ,21,Break and Enter,1,West Humber-Clairville,-79.59830098,43.74031273,1733,North,Monsoon,1
-8863059.034,5424117.868,80536,GO-20161710666,D23,2016/09/26 04:00:00+00,2016/09/26 04:00:00+00,Retirement Home,Other,1430,100,Assault,2016,September,26,270,Monday    ,8,2016,September,26,270,Monday    ,8,Assault,1,West Humber-Clairville,-79.61821394,43.73236392,1734,North,Monsoon,1
-8860965.982,5423893.901,80583,GO-20161715237,D23,2016/09/26 04:00:00+00,2016/09/26 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1460,100,Assault Peace Officer,2016,September,26,270,Monday    ,22,2016,September,26,270,Monday    ,22,Assault,1,West Humber-Clairville,-79.59941174,43.73091013,1735,North,Monsoon,1
-8861220.527,5421973.629,80584,GO-20161714161,D23,2016/09/26 04:00:00+00,2016/09/26 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2016,September,26,270,Monday    ,18,2016,September,26,270,Monday    ,17,Assault,1,West Humber-Clairville,-79.60169835,43.71844401,1736,North,Monsoon,1
-8858605.351,5420295.43,80607,GO-20161717575,D23,2016/09/27 04:00:00+00,2016/09/27 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2016,September,27,271,Tuesday   ,10,2016,September,27,271,Tuesday   ,9,Assault,1,West Humber-Clairville,-79.57820583,43.70754727,1737,North,Monsoon,1
-8863473.935,5426205.397,80763,GO-20161729501,D23,2016/09/28 04:00:00+00,2016/09/29 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,September,29,273,Thursday  ,4,2016,September,28,272,Wednesday ,18,Break and Enter,1,West Humber-Clairville,-79.62194106,43.74591258,1738,North,Monsoon,1
-8860949.337,5427190.018,80765,GO-20161729962,D23,2016/09/28 04:00:00+00,2016/09/29 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2016,September,29,273,Thursday  ,7,2016,September,28,272,Wednesday ,21,Break and Enter,1,West Humber-Clairville,-79.59926221,43.75230198,1739,North,Monsoon,1
-8864950.105,5426724.403,80766,GO-20161730006,D23,2016/09/28 04:00:00+00,2016/09/29 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,2130,210,Theft Over,2016,September,29,273,Thursday  ,7,2016,September,28,272,Wednesday ,18,Theft Over,1,West Humber-Clairville,-79.63520172,43.7492806,1740,North,Monsoon,1
-8861154.536,5426404.883,80777,GO-20161732167,D23,2016/09/29 04:00:00+00,2016/09/29 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2016,September,29,273,Thursday  ,13,2016,September,29,273,Thursday  ,13,Assault,1,West Humber-Clairville,-79.60110555,43.74720714,1741,North,Monsoon,1
-8861870.49,5425081.825,80808,GO-20161730707,D23,2016/09/28 04:00:00+00,2016/09/29 04:00:00+00,"Religious Facilities (Synagogue, Church, Convent, Mosque)",Other,2120,200,B&E,2016,September,29,273,Thursday  ,9,2016,September,28,272,Wednesday ,21,Break and Enter,1,West Humber-Clairville,-79.60753707,43.73862066,1742,North,Monsoon,1
